workerid,proliferate.condition,audio,bias,first,form,image,lbr_after,lbr_before,nameCategory,region,response,response_correct,rt,slide_number,slide_type,trial_id,trial_no,type,word_idx,error
250,pilot,,none,Tyree,beat,,1,1,black,filler,,1,212,,,poker,3,filler,4,
250,pilot,,none,Tyree,them,,1,1,black,filler,,1,228,,,poker,3,filler,5,
250,pilot,,none,Tyree,at,,1,1,black,filler,,1,276,,,poker,3,filler,6,
250,pilot,,none,Tyree,a,,1,1,black,filler,,1,178,,,poker,3,filler,7,
250,pilot,,none,Tyree,game,,1,1,black,filler,,1,395,,,poker,3,filler,8,
250,pilot,,none,Tyree,of,,1,1,black,filler,,1,228,,,poker,3,filler,9,
250,pilot,,none,Tyree,poker,,1,1,black,filler,,1,294,,,poker,3,filler,10,
250,pilot,,none,Tyree,again.,,1,1,black,filler,,1,389,,,poker,3,filler,11,
250,pilot,,black,Marquis,He,,1,1,black,filler,,1,438,,,lazy day,4,critical,0,
250,pilot,,black,Marquis,was,,1,1,black,filler,,1,273,,,lazy day,4,critical,1,
250,pilot,,black,Marquis,looking,,1,1,black,filler,,1,228,,,lazy day,4,critical,2,
250,pilot,,black,Marquis,forward,,1,1,black,filler,,1,241,,,lazy day,4,critical,3,
250,pilot,,black,Marquis,to,,1,1,black,filler,,1,285,,,lazy day,4,critical,4,
250,pilot,,black,Marquis,having,,1,1,black,filler,,1,277,,,lazy day,4,critical,5,
250,pilot,,black,Marquis,the,,1,1,black,filler,,1,279,,,lazy day,4,critical,6,
250,pilot,,black,Marquis,time,,1,1,black,filler,,1,273,,,lazy day,4,critical,7,
250,pilot,,black,Marquis,to,,1,1,black,filler,,1,293,,,lazy day,4,critical,8,
250,pilot,,black,Marquis,rest,,1,1,black,filler,,1,296,,,lazy day,4,critical,9,
250,pilot,,black,Marquis,a,,1,1,black,filler,,1,267,,,lazy day,4,critical,10,
250,pilot,,black,Marquis,lot,,1,1,black,filler,,1,497,,,lazy day,4,critical,11,
250,pilot,,black,Marquis,"today,",,1,1,black,filler,,1,214,,,lazy day,4,critical,12,
250,pilot,,black,Marquis,which,,1,1,black,filler,,1,216,,,lazy day,4,critical,13,
250,pilot,,black,Marquis,he,,1,1,black,filler,,1,332,,,lazy day,4,critical,14,
250,pilot,,black,Marquis,hadn't,,1,1,black,filler,,1,403,,,lazy day,4,critical,15,
250,pilot,,black,Marquis,had,,1,1,black,filler,,1,290,,,lazy day,4,critical,16,
250,pilot,,black,Marquis,the,,1,1,black,filler,,1,189,,,lazy day,4,critical,17,
250,pilot,,black,Marquis,time,,1,1,black,filler,,1,207,,,lazy day,4,critical,18,
250,pilot,,black,Marquis,to,,1,1,black,filler,,1,289,,,lazy day,4,critical,19,
250,pilot,,black,Marquis,in,,1,1,black,filler,,1,297,,,lazy day,4,critical,20,
250,pilot,,black,Marquis,a,,1,1,black,filler,,1,672,,,lazy day,4,critical,21,
250,pilot,,black,Marquis,while.,,1,1,black,filler,,1,733,,,lazy day,4,critical,22,
250,pilot,,none,Hunter,But,,1,1,white,filler,,1,432,,,blue car,5,filler,0,
250,pilot,,none,Hunter,as,,1,1,white,filler,,1,1565,,,blue car,5,filler,1,
250,pilot,,none,Hunter,Hunter,,1,1,white,name,,1,332,,,blue car,5,filler,2,
250,pilot,,none,Hunter,checked,,1,1,white,filler,,1,332,,,blue car,5,filler,3,
250,pilot,,none,Hunter,"around,",,1,1,white,filler,,1,316,,,blue car,5,filler,4,
250,pilot,,none,Hunter,he,,1,1,white,filler,,1,2981,,,blue car,5,filler,5,
250,pilot,,none,Hunter,realized,,1,1,white,filler,,1,441,,,blue car,5,filler,6,
250,pilot,,none,Hunter,that,,1,1,white,filler,,1,324,,,blue car,5,filler,7,
250,pilot,,none,Hunter,the,,1,1,white,filler,,1,266,,,blue car,5,filler,8,
250,pilot,,none,Hunter,only,,1,1,white,filler,,1,261,,,blue car,5,filler,9,
250,pilot,,none,Hunter,thing,,1,1,white,filler,,1,253,,,blue car,5,filler,10,
250,pilot,,none,Hunter,missing,,1,1,white,filler,,1,223,,,blue car,5,filler,11,
250,pilot,,none,Hunter,was,,1,1,white,filler,,1,248,,,blue car,5,filler,12,
250,pilot,,none,Hunter,the,,1,1,white,filler,,1,295,,,blue car,5,filler,13,
250,pilot,,none,Hunter,keys,,1,1,white,filler,,1,279,,,blue car,5,filler,14,
250,pilot,,none,Hunter,to,,1,1,white,filler,,1,221,,,blue car,5,filler,15,
250,pilot,,none,Hunter,his,,1,1,white,filler,,1,232,,,blue car,5,filler,16,
250,pilot,,none,Hunter,"car,",,1,1,white,filler,,1,201,,,blue car,5,filler,17,
250,pilot,,none,Hunter,which,,1,1,white,filler,,1,233,,,blue car,5,filler,18,
250,pilot,,none,Hunter,was,,1,1,white,filler,,1,277,,,blue car,5,filler,19,
250,pilot,,none,Hunter,a,,1,1,white,filler,,1,314,,,blue car,5,filler,20,
250,pilot,,none,Hunter,blue,,1,1,white,filler,,1,259,,,blue car,5,filler,21,
250,pilot,,none,Hunter,Toyota.,,1,1,white,filler,,1,500,,,blue car,5,filler,22,
250,pilot,,none,Jamal,He,,1,1,black,filler,,1,566,,,driving,6,filler,0,
250,pilot,,none,Jamal,did,,1,1,black,filler,,1,323,,,driving,6,filler,1,
250,pilot,,none,Jamal,not,,1,1,black,filler,,1,234,,,driving,6,filler,2,
250,pilot,,none,Jamal,expect,,1,1,black,filler,,1,230,,,driving,6,filler,3,
250,pilot,,none,Jamal,to,,1,1,black,filler,,1,195,,,driving,6,filler,4,
250,pilot,,none,Jamal,see,,1,1,black,filler,,1,217,,,driving,6,filler,5,
250,pilot,,none,Jamal,a,,1,1,black,filler,,1,173,,,driving,6,filler,6,
250,pilot,,none,Jamal,deer,,1,1,black,filler,,1,500,,,driving,6,filler,7,
250,pilot,,none,Jamal,run,,1,1,black,filler,,1,33,,,driving,6,filler,8,
250,pilot,,none,Jamal,across,,1,1,black,filler,,1,33,,,driving,6,filler,9,
250,pilot,,none,Jamal,the,,1,1,black,filler,,1,33,,,driving,6,filler,10,
250,pilot,,none,Jamal,road,,1,1,black,filler,,1,33,,,driving,6,filler,11,
250,pilot,,none,Jamal,in,,1,1,black,filler,,1,172,,,driving,6,filler,12,
250,pilot,,none,Jamal,front,,1,1,black,filler,,1,473,,,driving,6,filler,13,
250,pilot,,none,Jamal,of,,1,1,black,filler,,1,334,,,driving,6,filler,14,
250,pilot,,none,Jamal,him.,,1,1,black,filler,,1,284,,,driving,6,filler,15,
250,pilot,,white,Trevon,He,,1,1,black,filler,,0,418,,,park,7,critical,0,
250,pilot,,white,Trevon,quickly,,1,1,black,filler,,0,452,,,park,7,critical,1,
250,pilot,,white,Trevon,got,,1,1,black,filler,,0,255,,,park,7,critical,2,
250,pilot,,white,Trevon,moving,,1,1,black,filler,,0,259,,,park,7,critical,3,
250,pilot,,white,Trevon,to,,1,1,black,filler,,0,216,,,park,7,critical,4,
250,pilot,,white,Trevon,go,,1,1,black,filler,,0,243,,,park,7,critical,5,
250,pilot,,white,Trevon,pick,,1,1,black,filler,,0,211,,,park,7,critical,6,
250,pilot,,white,Trevon,up,,1,1,black,filler,,0,195,,,park,7,critical,7,
250,pilot,,white,Trevon,his,,1,1,black,filler,,0,186,,,park,7,critical,8,
250,pilot,,white,Trevon,little,,1,1,black,filler,,0,161,,,park,7,critical,9,
250,pilot,,white,Trevon,cousin,,1,1,black,filler,,0,196,,,park,7,critical,10,
250,pilot,,white,Trevon,from,,1,1,black,filler,,0,336,,,park,7,critical,11,
250,pilot,,white,Trevon,volleyball,,1,1,black,filler,,0,262,,,park,7,critical,12,
250,pilot,,white,Trevon,practice.,,1,1,black,filler,,0,362,,,park,7,critical,13,
250,pilot,,black,Deion,&quot;I,,1,1,black,filler,,1,399,,,food,8,critical,0,
250,pilot,,black,Deion,could,,1,1,black,filler,,1,300,,,food,8,critical,1,
250,pilot,,black,Deion,sure,,1,1,black,filler,,1,216,,,food,8,critical,2,
250,pilot,,black,Deion,go,,1,1,black,filler,,1,205,,,food,8,critical,3,
250,pilot,,black,Deion,for,,1,1,black,filler,,1,228,,,food,8,critical,4,
250,pilot,,black,Deion,some,,1,1,black,filler,,1,192,,,food,8,critical,5,
250,pilot,,black,Deion,Popeye&rsquo;s,,1,1,black,filler,,1,236,,,food,8,critical,6,
250,pilot,,black,Deion,right,,1,1,black,filler,,1,219,,,food,8,critical,7,
250,pilot,,black,Deion,"now,&quot;",,1,1,black,filler,,1,353,,,food,8,critical,8,
250,pilot,,black,Deion,he,,1,1,black,filler,,1,312,,,food,8,critical,9,
250,pilot,,black,Deion,thought.,,1,1,black,filler,,1,358,,,food,8,critical,10,
250,pilot,,none,Lamont,He,,1,1,black,filler,,1,328,,,gray car,9,filler,0,
250,pilot,,none,Lamont,hopped,,1,1,black,filler,,1,204,,,gray car,9,filler,1,
250,pilot,,none,Lamont,into,,1,1,black,filler,,1,204,,,gray car,9,filler,2,
250,pilot,,none,Lamont,his,,1,1,black,filler,,1,208,,,gray car,9,filler,3,
250,pilot,,none,Lamont,"car,",,1,1,black,filler,,1,327,,,gray car,9,filler,4,
250,pilot,,none,Lamont,a,,1,1,black,filler,,1,223,,,gray car,9,filler,5,
250,pilot,,none,Lamont,gray,,1,1,black,filler,,1,177,,,gray car,9,filler,6,
250,pilot,,none,Lamont,"Honda,",,1,1,black,filler,,1,168,,,gray car,9,filler,7,
250,pilot,,none,Lamont,to,,1,1,black,filler,,1,217,,,gray car,9,filler,8,
250,pilot,,none,Lamont,go,,1,1,black,filler,,1,340,,,gray car,9,filler,9,
250,pilot,,none,Lamont,meet,,1,1,black,filler,,1,217,,,gray car,9,filler,10,
250,pilot,,none,Lamont,his,,1,1,black,filler,,1,238,,,gray car,9,filler,11,
250,pilot,,none,Lamont,friends.,,1,1,black,filler,,1,356,,,gray car,9,filler,12,
250,pilot,,none,Cody,&quot;Wow&quot;,,1,1,white,filler,,1,1497,,,friend,10,filler,0,
250,pilot,,none,Cody,he,,1,1,white,filler,,1,247,,,friend,10,filler,1,
250,pilot,,none,Cody,"said,",,1,1,white,filler,,1,224,,,friend,10,filler,2,
250,pilot,,none,Cody,unable,,1,1,white,filler,,1,191,,,friend,10,filler,3,
250,pilot,,none,Cody,to,,1,1,white,filler,,1,188,,,friend,10,filler,4,
250,pilot,,none,Cody,believe,,1,1,white,filler,,1,163,,,friend,10,filler,5,
250,pilot,,none,Cody,it,,1,1,white,filler,,1,305,,,friend,10,filler,6,
250,pilot,,none,Cody,had,,1,1,white,filler,,1,214,,,friend,10,filler,7,
250,pilot,,none,Cody,been,,1,1,white,filler,,1,189,,,friend,10,filler,8,
250,pilot,,none,Cody,so,,1,1,white,filler,,1,198,,,friend,10,filler,9,
250,pilot,,none,Cody,long,,1,1,white,filler,,1,185,,,friend,10,filler,10,
250,pilot,,none,Cody,since,,1,1,white,filler,,1,131,,,friend,10,filler,11,
250,pilot,,none,Cody,he,,1,1,white,filler,,1,203,,,friend,10,filler,12,
250,pilot,,none,Cody,last,,1,1,white,filler,,1,261,,,friend,10,filler,13,
250,pilot,,none,Cody,talked,,1,1,white,filler,,1,246,,,friend,10,filler,14,
250,pilot,,none,Cody,to,,1,1,white,filler,,1,322,,,friend,10,filler,15,
250,pilot,,none,Cody,his,,1,1,white,filler,,1,311,,,friend,10,filler,16,
250,pilot,,none,Cody,friend.,,1,1,white,filler,,1,318,,,friend,10,filler,17,
250,pilot,,none,Jack,&quot;Sarah!,,1,1,white,filler,,0,655,,,sister,11,filler,0,
250,pilot,,none,Jack,I&rsquo;m,,1,1,white,filler,,0,210,,,sister,11,filler,1,
250,pilot,,none,Jack,sorry,,1,1,white,filler,,0,206,,,sister,11,filler,2,
250,pilot,,none,Jack,for,,1,1,white,filler,,0,205,,,sister,11,filler,3,
250,pilot,,none,Jack,missing,,1,1,white,filler,,0,227,,,sister,11,filler,4,
250,pilot,,none,Jack,your,,1,1,white,filler,,0,356,,,sister,11,filler,5,
250,pilot,,none,Jack,messages!&quot;,,1,1,white,filler,,0,307,,,sister,11,filler,6,
250,pilot,,none,Jack,he,,1,1,white,filler,,0,220,,,sister,11,filler,7,
250,pilot,,none,Jack,"said,",,1,1,white,filler,,0,170,,,sister,11,filler,8,
250,pilot,,none,Jack,genuinely,,1,1,white,filler,,0,485,,,sister,11,filler,9,
250,pilot,,none,Jack,feeling,,1,1,white,filler,,0,268,,,sister,11,filler,10,
250,pilot,,none,Jack,bad.,,1,1,white,filler,,0,303,,,sister,11,filler,11,
250,pilot,,none,Paul,It,,1,1,white,filler,,1,266,,,job,12,filler,0,
250,pilot,,none,Paul,was,,1,1,white,filler,,1,207,,,job,12,filler,1,
250,pilot,,none,Paul,going,,1,1,white,filler,,1,194,,,job,12,filler,2,
250,pilot,,none,Paul,to,,1,1,white,filler,,1,254,,,job,12,filler,3,
250,pilot,,none,Paul,be,,1,1,white,filler,,1,438,,,job,12,filler,4,
250,pilot,,none,Paul,a,,1,1,white,filler,,1,212,,,job,12,filler,5,
250,pilot,,none,Paul,long,,1,1,white,filler,,1,186,,,job,12,filler,6,
250,pilot,,none,Paul,day,,1,1,white,filler,,1,226,,,job,12,filler,7,
250,pilot,,none,Paul,at,,1,1,white,filler,,1,196,,,job,12,filler,8,
250,pilot,,none,Paul,the,,1,1,white,filler,,1,259,,,job,12,filler,9,
250,pilot,,none,Paul,office,,1,1,white,filler,,1,200,,,job,12,filler,10,
250,pilot,,none,Paul,"tomorrow,",,1,1,white,filler,,1,209,,,job,12,filler,11,
250,pilot,,none,Paul,and,,1,1,white,filler,,1,219,,,job,12,filler,12,
250,pilot,,none,Paul,he,,1,1,white,filler,,1,281,,,job,12,filler,13,
250,pilot,,none,Paul,knew,,1,1,white,filler,,1,230,,,job,12,filler,14,
250,pilot,,none,Paul,that,,1,1,white,filler,,1,288,,,job,12,filler,15,
250,pilot,,none,Paul,without,,1,1,white,filler,,1,280,,,job,12,filler,16,
250,pilot,,none,Paul,eight,,1,1,white,filler,,1,319,,,job,12,filler,17,
250,pilot,,none,Paul,hours,,1,1,white,filler,,1,224,,,job,12,filler,18,
250,pilot,,none,Paul,of,,1,1,white,filler,,1,170,,,job,12,filler,19,
250,pilot,,none,Paul,sleep,,1,1,white,filler,,1,224,,,job,12,filler,20,
250,pilot,,none,Paul,he,,1,1,white,filler,,1,201,,,job,12,filler,21,
250,pilot,,none,Paul,would,,1,1,white,filler,,1,261,,,job,12,filler,22,
250,pilot,,none,Paul,get,,1,1,white,filler,,1,267,,,job,12,filler,23,
250,pilot,,none,Paul,really,,1,1,white,filler,,1,230,,,job,12,filler,24,
250,pilot,,none,Paul,tired,,1,1,white,filler,,1,293,,,job,12,filler,25,
250,pilot,,none,Paul,on,,1,1,white,filler,,1,312,,,job,12,filler,26,
250,pilot,,none,Paul,the,,1,1,white,filler,,1,248,,,job,12,filler,27,
250,pilot,,none,Paul,job.,,1,1,white,filler,,1,375,,,job,12,filler,28,
250,pilot,,white,Ethan,To,,1,1,white,filler,,1,320,,,genre,13,critical,0,
250,pilot,,white,Ethan,really,,1,1,white,filler,,1,203,,,genre,13,critical,1,
250,pilot,,white,Ethan,relax,,1,1,white,filler,,1,262,,,genre,13,critical,2,
250,pilot,,white,Ethan,"though,",,1,1,white,filler,,1,207,,,genre,13,critical,3,
250,pilot,,white,Ethan,he,,1,1,white,filler,,1,245,,,genre,13,critical,4,
250,pilot,,white,Ethan,pulled,,1,1,white,filler,,1,232,,,genre,13,critical,5,
250,pilot,,white,Ethan,his,,1,1,white,filler,,1,222,,,genre,13,critical,6,
250,pilot,,white,Ethan,phone,,1,1,white,filler,,1,222,,,genre,13,critical,7,
250,pilot,,white,Ethan,out,,1,1,white,filler,,1,205,,,genre,13,critical,8,
250,pilot,,white,Ethan,and,,1,1,white,filler,,1,222,,,genre,13,critical,9,
250,pilot,,white,Ethan,started,,1,1,white,filler,,1,241,,,genre,13,critical,10,
250,pilot,,white,Ethan,playing,,1,1,white,filler,,1,203,,,genre,13,critical,11,
250,pilot,,white,Ethan,some,,1,1,white,filler,,1,107,,,genre,13,critical,12,
250,pilot,,white,Ethan,indie,,1,1,white,filler,,1,358,,,genre,13,critical,13,
250,pilot,,white,Ethan,"folk,",,1,1,white,filler,,1,307,,,genre,13,critical,14,
250,pilot,,white,Ethan,his,,1,1,white,filler,,1,204,,,genre,13,critical,15,
250,pilot,,white,Ethan,favorite,,1,1,white,filler,,1,390,,,genre,13,critical,16,
250,pilot,,white,Ethan,kind,,1,1,white,filler,,1,341,,,genre,13,critical,17,
250,pilot,,white,Ethan,of,,1,1,white,filler,,1,349,,,genre,13,critical,18,
250,pilot,,white,Ethan,music.,,1,1,white,filler,,1,403,,,genre,13,critical,19,
250,pilot,,none,Tyrone,He,,1,1,black,filler,,1,274,,,dentist,14,filler,0,
250,pilot,,none,Tyrone,remembered,,1,1,black,filler,,1,213,,,dentist,14,filler,1,
250,pilot,,none,Tyrone,he,,1,1,black,filler,,1,175,,,dentist,14,filler,2,
250,pilot,,none,Tyrone,had,,1,1,black,filler,,1,177,,,dentist,14,filler,3,
250,pilot,,none,Tyrone,a,,1,1,black,filler,,1,166,,,dentist,14,filler,4,
250,pilot,,none,Tyrone,dentist,,1,1,black,filler,,1,242,,,dentist,14,filler,5,
250,pilot,,none,Tyrone,appointment,,1,1,black,filler,,1,180,,,dentist,14,filler,6,
250,pilot,,none,Tyrone,"today,",,1,1,black,filler,,1,188,,,dentist,14,filler,7,
250,pilot,,none,Tyrone,which,,1,1,black,filler,,1,269,,,dentist,14,filler,8,
250,pilot,,none,Tyrone,he,,1,1,black,filler,,1,244,,,dentist,14,filler,9,
250,pilot,,none,Tyrone,was,,1,1,black,filler,,1,302,,,dentist,14,filler,10,
250,pilot,,none,Tyrone,dreading.,,1,1,black,filler,,1,287,,,dentist,14,filler,11,
250,pilot,,none,Brett,He,,1,1,white,filler,,1,682,,,neighbors,15,filler,0,
250,pilot,,none,Brett,slept,,1,1,white,filler,,1,212,,,neighbors,15,filler,1,
250,pilot,,none,Brett,badly,,1,1,white,filler,,1,158,,,neighbors,15,filler,2,
250,pilot,,none,Brett,"again,",,1,1,white,filler,,1,254,,,neighbors,15,filler,3,
250,pilot,,none,Brett,probably,,1,1,white,filler,,1,202,,,neighbors,15,filler,4,
250,pilot,,none,Brett,because,,1,1,white,filler,,1,192,,,neighbors,15,filler,5,
250,pilot,,none,Brett,of,,1,1,white,filler,,1,172,,,neighbors,15,filler,6,
250,pilot,,none,Brett,the,,1,1,white,filler,,1,196,,,neighbors,15,filler,7,
250,pilot,,none,Brett,noise,,1,1,white,filler,,1,187,,,neighbors,15,filler,8,
250,pilot,,none,Brett,that,,1,1,white,filler,,1,176,,,neighbors,15,filler,9,
250,pilot,,none,Brett,always,,1,1,white,filler,,1,172,,,neighbors,15,filler,10,
250,pilot,,none,Brett,came,,1,1,white,filler,,1,191,,,neighbors,15,filler,11,
250,pilot,,none,Brett,from,,1,1,white,filler,,1,302,,,neighbors,15,filler,12,
250,pilot,,none,Brett,his,,1,1,white,filler,,1,332,,,neighbors,15,filler,13,
250,pilot,,none,Brett,neighbors.,,1,1,white,filler,,1,307,,,neighbors,15,filler,14,
250,pilot,,white,Deandre,He,,1,1,black,filler,,1,731,,,performing,16,critical,0,
250,pilot,,white,Deandre,knew,,1,1,black,filler,,1,238,,,performing,16,critical,1,
250,pilot,,white,Deandre,that,,1,1,black,filler,,1,276,,,performing,16,critical,2,
250,pilot,,white,Deandre,no,,1,1,black,filler,,1,870,,,performing,16,critical,3,
250,pilot,,white,Deandre,matter,,1,1,black,filler,,1,207,,,performing,16,critical,4,
250,pilot,,white,Deandre,how,,1,1,black,filler,,1,189,,,performing,16,critical,5,
250,pilot,,white,Deandre,many,,1,1,black,filler,,1,172,,,performing,16,critical,6,
250,pilot,,white,Deandre,times,,1,1,black,filler,,1,183,,,performing,16,critical,7,
250,pilot,,white,Deandre,he,,1,1,black,filler,,1,144,,,performing,16,critical,8,
250,pilot,,white,Deandre,got,,1,1,black,filler,,1,187,,,performing,16,critical,9,
250,pilot,,white,Deandre,on,,1,1,black,filler,,1,167,,,performing,16,critical,10,
250,pilot,,white,Deandre,"stage,",,1,1,black,filler,,1,160,,,performing,16,critical,11,
250,pilot,,white,Deandre,he,,1,1,black,filler,,1,180,,,performing,16,critical,12,
250,pilot,,white,Deandre,would,,1,1,black,filler,,1,149,,,performing,16,critical,13,
250,pilot,,white,Deandre,always,,1,1,black,filler,,1,213,,,performing,16,critical,14,
250,pilot,,white,Deandre,be,,1,1,black,filler,,1,215,,,performing,16,critical,15,
250,pilot,,white,Deandre,nervous,,1,1,black,filler,,1,256,,,performing,16,critical,16,
250,pilot,,white,Deandre,to,,1,1,black,filler,,1,206,,,performing,16,critical,17,
250,pilot,,white,Deandre,play,,1,1,black,filler,,1,229,,,performing,16,critical,18,
250,pilot,,white,Deandre,the,,1,1,black,filler,,1,190,,,performing,16,critical,19,
250,pilot,,white,Deandre,tuba,,1,1,black,filler,,1,186,,,performing,16,critical,20,
250,pilot,,white,Deandre,in,,1,1,black,filler,,1,196,,,performing,16,critical,21,
250,pilot,,white,Deandre,front,,1,1,black,filler,,1,142,,,performing,16,critical,22,
250,pilot,,white,Deandre,of,,1,1,black,filler,,1,251,,,performing,16,critical,23,
250,pilot,,white,Deandre,an,,1,1,black,filler,,1,209,,,performing,16,critical,24,
250,pilot,,white,Deandre,audience.,,1,1,black,filler,,1,361,,,performing,16,critical,25,
250,pilot,,black,Dylan,He,,1,1,white,filler,,1,253,,,test,17,critical,0,
250,pilot,,black,Dylan,hoped,,1,1,white,filler,,1,185,,,test,17,critical,1,
250,pilot,,black,Dylan,it,,1,1,white,filler,,1,410,,,test,17,critical,2,
250,pilot,,black,Dylan,wouldn&rsquo;t,,1,1,white,filler,,1,232,,,test,17,critical,3,
250,pilot,,black,Dylan,turn,,1,1,white,filler,,1,219,,,test,17,critical,4,
250,pilot,,black,Dylan,out,,1,1,white,filler,,1,221,,,test,17,critical,5,
250,pilot,,black,Dylan,like,,1,1,white,filler,,1,216,,,test,17,critical,6,
250,pilot,,black,Dylan,his,,1,1,white,filler,,1,620,,,test,17,critical,7,
250,pilot,,black,Dylan,worst,,1,1,white,filler,,1,218,,,test,17,critical,8,
250,pilot,,black,Dylan,math,,1,1,white,filler,,1,201,,,test,17,critical,9,
250,pilot,,black,Dylan,test,,1,1,white,filler,,1,191,,,test,17,critical,10,
250,pilot,,black,Dylan,from,,1,1,white,filler,,1,254,,,test,17,critical,11,
250,pilot,,black,Dylan,high,,1,1,white,filler,,1,217,,,test,17,critical,12,
250,pilot,,black,Dylan,school,,1,1,white,filler,,1,190,,,test,17,critical,13,
250,pilot,,black,Dylan,that,,1,1,white,filler,,1,272,,,test,17,critical,14,
250,pilot,,black,Dylan,he,,1,1,white,filler,,1,176,,,test,17,critical,15,
250,pilot,,black,Dylan,got,,1,1,white,filler,,1,259,,,test,17,critical,16,
250,pilot,,black,Dylan,a,,1,1,white,filler,,1,187,,,test,17,critical,17,
250,pilot,,black,Dylan,41,,1,1,white,filler,,1,119,,,test,17,critical,18,
250,pilot,,black,Dylan,percent,,1,1,white,filler,,1,346,,,test,17,critical,19,
250,pilot,,black,Dylan,on.,,1,1,white,filler,,1,381,,,test,17,critical,20,
